0,1,2,3,4
3.214635416811638,2.5426435074440077,1.8768395196530139,1.9808294341227624,0.0
1.0220062441056752,2.1117964549690837,1.7631335800192904,1.2778135214280408,1.0687886788567609
0.556526870311173,1.5681920105541427,1.5581175705673849,0.9885797137666847,1.8634191539159124
0.33207126023319666,1.3292777282488795,1.3553276471189426,0.9148009920273884,2.3250322052008374
0.2476895273788501,1.0461553090155713,1.0762417280727232,0.8392900753855643,2.3738674565569244
0.18052030496110666,0.8092203035929194,0.9426229372347398,0.8959409537532844,2.773591012829544
0.137356011576539,0.6423748947727794,0.7482782242983573,0.8385457531082926,3.081896057761381
0.10326342810827444,0.4825259522526076,0.5936056984942013,0.8959321818305144,2.9525763315624465
0.08231542376045782,0.37295867243065994,0.5168606379293523,0.8679742111702184,3.424951299041591
0.0637637550578276,0.2949074034546303,0.3585932022388104,0.9351756085253321,3.241669697745609
0.04892814427792495,0.24566502046177022,0.31644400138114315,0.8465385202301114,3.212710924535612
0.0426916919726454,0.1800647446714209,0.2674604410085494,0.9295373836741693,3.5987280736061322
0.03428193373330264,0.13002722729681618,0.20826245693185066,0.9086577381600475,3.4941872026181446
0.028543147229254634,0.1031073574166034,0.1753665196745922,0.9468032063682408,3.394598183281767
0.02163665198564676,0.07462227461432491,0.14032839008084344,0.9958123285503347,3.634136072868701
0.017210348359237168,0.05608667238338053,0.11441010586537016,0.9180102331670549,3.253514633657558
0.01389820491874696,0.044341348427482,0.10625057413966413,0.9208776931480953,3.801305482189675
0.0108436289282797,0.03142496626883721,0.08016119782110775,0.9424960701747921,3.4387177600681103
0.009779128255514614,0.02227931169281231,0.06363564152479956,1.0000404141135033,3.6037890280868976
0.007330983259343822,0.017089616330821473,0.054747620550587975,0.9219972609938824,3.512287197986411
0.005960593962266152,0.01322343748659624,0.04202539400058905,1.0075431962401533,3.636124866330284
0.005065845863424416,0.00980803448757343,0.03583164013179999,0.9572702018511695,3.7042437740691527
0.004419148160258115,0.00755744952761764,0.02861865541194159,0.9675506139799939,3.461783989318213
0.0034408136991887573,0.005163852582042002,0.02452002445287009,1.00297210639209,3.6943028816216565
0.0026724525813010456,0.004041117932967918,0.017715746398568176,1.0370200136450687,3.5408951238383395
0.002213190588152987,0.0029362808855721984,0.015789861371626645,0.9987274350908151,3.4854635926548063
0.0019097168005527325,0.0021099279670866037,0.012559761585127633,1.006653873201093,3.5527164578761483
0.00151448678968452,0.0016159704353412713,0.009727018550267225,1.0272192981803023,3.4413254976768615
0.001208698528311405,0.0011714231070887678,0.00867666418617387,1.0194353918007304,3.4716931765381616
0.0010108981618993666,0.000813197008980766,0.00655322738870661,0.9216297463203088,3.722273339339372
0.0008598991011534862,0.0006454578212755905,0.005900893796383502,1.0155624107445638,3.5647122316225346
0.0007374903450565587,0.0004328722963974635,0.004616557890852932,1.0378607980831387,3.750277274468997
0.0005314799644997915,0.0003339366592186491,0.003794485138660959,1.0806352760042466,3.648576609571919
0.0004463203342083363,0.00024411407666754235,0.0030231442278304778,1.120659316081986,3.4395289640442988
0.00036275515021035216,0.0001826310292546579,0.002549648316521027,1.064092842872649,3.314497598450603
0.0002771326335682483,0.00012794566394935898,0.0018590666253480894,1.040193277019663,3.488235000857444
0.0002418258730401,9.606904217413416e-05,0.0016447553332815433,0.9972719893843076,3.6247670451395906
0.0001971452033039636,7.007512919871459e-05,0.0013053807987174432,1.0413187756746245,3.5881617209424044
0.00017591958991163538,5.4087540703883494e-05,0.0011063131189766268,1.0702226993135349,3.4678164247390324
0.000137112465436116,3.7011288903870454e-05,0.0008918351033233948,1.0906168656554123,3.732244991977475
0.00010546547411642882,2.787031223408404e-05,0.0007473479583237406,1.0017135554269818,3.336467763540869
9.470176104654662e-05,2.0034440347841288e-05,0.000575601647067723,1.048248674553573,3.4063595565486655
7.453896549914566e-05,1.4196525139848584e-05,0.0005225728804717162,1.0724310861983062,3.605216861797593
5.7646941750324916e-05,1.2416014808020435e-05,0.0004349487383309404,1.1159569676635086,3.901713885838548
4.9514443054786077e-05,8.185992606797103e-06,0.0003224443767580768,1.0493485705086454,3.646350166706416
4.050436028846265e-05,5.547095191157848e-06,0.0002651579114734207,1.0162952970558634,3.442731626030981
3.275158673336956e-05,4.496261700988657e-06,0.0002191096660373007,1.0101947328666732,3.6719971030180374
2.7842727353052237e-05,3.0346818419358533e-06,0.00018612986803916604,1.024041121964111,3.685017380531392
2.076940306741553e-05,2.494480953532828e-06,0.00015616857652796167,1.0118391388911165,3.721527731066183
1.8511203167009847e-05,1.93663982899993e-06,0.00011308144345131401,1.073310554716986,3.5281591018081637
1.591466783497881e-05,1.301620298884911e-06,9.454431715480336e-05,1.0834255149130407,3.47222276598721
1.2915567531070232e-05,9.142356421784986e-07,7.563925583637441e-05,1.0691313369426432,3.6039285065467785
1.0665003780103023e-05,6.444759588715405e-07,6.160587974689201e-05,1.0885709751957822,3.6465502131355634
8.752336740666366e-06,5.013595062990643e-07,4.934976215986e-05,1.020176705288715,3.816279975654325
7.306167930457464e-06,3.9839900441483815e-07,4.405720909848794e-05,1.0548542045906748,3.8867874440150727
5.423258533620719e-06,3.446947254464337e-07,3.406071201366622e-05,1.0230681760754143,3.4817874971321623
4.7997564649216005e-06,2.606387486742501e-07,3.0915411011222396e-05,1.0408776876830241,3.51193222675848
3.497042535621283e-06,1.7800017388621822e-07,2.4547889614905847e-05,1.0899831767112405,3.5778462242687454
2.9976755745489686e-06,1.0652801626771013e-07,1.84286680550841e-05,1.0378385884807202,3.551130695605378
2.314190367923457e-06,7.067914562767589e-08,1.5010063513039685e-05,0.9615713799722381,3.65666825951501
2.1470654603301487e-06,5.727982687362799e-08,1.2545022671662456e-05,1.0285739401656606,3.6566606697241797
1.8023800748529722e-06,6.293703766212815e-08,1.1274974531412783e-05,1.0094558984806778,3.6239704403312216
1.4180545708340136e-06,7.599949770915312e-08,8.619333474651664e-06,0.9763705796119937,3.7798133144281794
1.2677557494685605e-06,6.441653465848804e-08,6.9457128928063805e-06,1.0062377788450894,3.564224765593622
9.350002503166736e-07,4.2222721354328414e-08,5.9741737279385765e-06,1.0790167776977249,3.436199167570721
7.749698142144607e-07,1.6085715569692752e-08,4.857828299430348e-06,1.1089558983901577,3.3630547100156862
6.175350982176937e-07,-4.349360378771495e-09,3.7022270489465866e-06,1.0187673490238704,3.439451598531007
